Code,PR_Batch,EHI_number,IN Code (from EHI_number),ENA accession,Raw data (GB),species,Reference genome,Reference genome species,Reference genome closeness,Number of previous preprocessings,alias_bam,alias_fastq,Autonumber1,Autonumber2,AB (Assembly+Binning),reads_pre_fastp,reads_post_fastp,bases_pre_fastp,bases_post_fastp,adapter_trimmed_reads,adapter_trimmed_bases,host_reads,metagenomic_bases,host_bases,reads_lost_fastp_percent,bases_lost_fastp_percent,adapter_percent,host_percent,singlem_fraction,Indexed library molarity,Adaptor/library ratio,Index (from Sequence alias),IN Code (from Sequence alias),Volume (ul) (from Sequence alias),ENA_run_accession,ENA_sample_accession,ENA_experiment_accession,ENA_project_accession,analysis_code,project,analysis_center,analysis_date,file_name_bam,file_name_fastq1,file_name_fastq2,analysis_protocol,latitude,longitude,geocache,geographic location,Initial DNA for library (from IN Code) (from EHI_number),region,sample_type,bacterial_archaeal_bases,AB (Assembly+Binning) 2,Number of assemblies,Number of MAGs,kappa,C,LR,modelR,LRstar,diversity,Submit_PR,nonpareil_estimated_coverage,number_bins,assembly_batches,status,host_bam_url,sex,order,country
PR01104,PRB0025,EHI00039,AAS07E1L1I1,ERR9880758,4.60,Strix aluco,G0003,Strix occidentalis,Other,1,EHI00039G1,EHI00039M1,1104,01104,,20011548,19372226,3001732200,2828797640,2392209,91396753,18284212,0,2828797640,3%,6%,3%,100%,0%,29.90,0.02,42,AAS07E1L1I1,1.30,ERR9880758,SAMEA14374032,ERX9425964,PRJEB51836,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Strix aluco,EHI,2023-04-02,EHI00039_G.bam,EHI00039_M_1.fq.gz,EHI00039_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,43.328,-1.960,,"43.328012,-1.960198",160.1,Gipuzkoa,Anal/cloacal swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0025/EHI00039_G.bam,Female,Strigiformes,Spain
PR01105,PRB0025,EHI00040,AAS03E1L1I1,ERR9880759,6.00,Strix aluco,G0003,Strix occidentalis,Other,1,EHI00040G1,EHI00040M1,1105,01105,,29179634,27924866,4376945100,4040172076,4468339,183660823,26356322,0,4040172076,4%,8%,4%,100%,0%,23.10,0.02,43,AAS03E1L1I1,1.10,ERR9880759,SAMEA14374029,ERX9425965,PRJEB51836,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Strix aluco,EHI,2023-04-02,EHI00040_G.bam,EHI00040_M_1.fq.gz,EHI00040_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,43.309,-1.953,,"43.308764,-1.952894",63.2,Gipuzkoa,Oral swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0025/EHI00040_G.bam,Male,Strigiformes,Spain
PR01106,PRB0025,EHI00041,NSAP36E1L1I1,ERR9880760,4.20,Strix aluco,G0003,Strix occidentalis,Other,1,EHI00041G1,EHI00041M1,1106,01106,,18843962,18080738,2826594300,2616005955,2941870,116415928,5014042,1886189859,729816096,4%,7%,4%,28%,89%,17.80,0.04,44,NSAP36E1L1I1,1.50,ERR9880760,SAMEA14374191,ERX9425966,PRJEB51836,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Strix aluco,EHI,2023-04-02,EHI00041_G.bam,EHI00041_M_1.fq.gz,EHI00041_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,43.296,-1.936,,"43.29598,-1.93614",35.6,"Gipuzkoa, Donostia",Anal/cloacal swab,1681536818.0,"EHA00536,EHA01213",2,172,0.7398,0.7592,943095394,0.9996,6280928054,19.0756,,15.015%,172,2,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0025/EHI00041_G.bam,Unknown,Strigiformes,Spain
PR01107,PRB0025,EHI00042,AAS09E1L1I1,ERR9880761,2.70,Strix aluco,G0003,Strix occidentalis,Other,1,EHI00042G1,EHI00042M1,1107,01107,,28673976,27400024,4301096400,3926986762,5475059,229554554,25364332,0,3926986762,4%,9%,5%,100%,0%,16.50,0.05,45,AAS09E1L1I1,1.60,ERR9880761,SAMEA14374035,ERX9425967,PRJEB51836,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Strix aluco,EHI,2023-04-02,EHI00042_G.bam,EHI00042_M_1.fq.gz,EHI00042_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,43.297,-1.976,,"43.296882,-1.975913",54.3,Gipuzkoa,Oral swab,0.0,,0,0,0.6170,0.6431,97829801,0.9958,220748475543,16.3469,,0.044%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0025/EHI00042_G.bam,Female,Strigiformes,Spain
PR01108,PRB0025,EHI00043,NSAP34E1L1I1,ERR9880762,4.40,Strix aluco,G0003,Strix occidentalis,Other,1,EHI00043G1,EHI00043M1,1108,01108,,24354166,23689752,3653124900,3464023582,2776261,96961281,141648,3432092414,31931168,3%,5%,3%,1%,23%,7.00,0.12,46,NSAP34E1L1I1,1.80,ERR9880762,SAMEA14374193,ERX9425968,PRJEB51836,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Strix aluco,EHI,2023-04-02,EHI00043_G.bam,EHI00043_M_1.fq.gz,EHI00043_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,43.296,-1.936,,"43.29598,-1.93614",190.4,"Gipuzkoa, Donostia",Skin swab,789282505.0,"EHA00537,EHA01214",2,146,0.5288,0.5585,1716012887,0.9930,471092879589,20.7823,,0.364%,146,2,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0025/EHI00043_G.bam,Unknown,Strigiformes,Spain
PR01109,PRB0025,EHI00044,NSAP19E1L1I1,ERR9880763,5.70,Strix aluco,G0003,Strix occidentalis,Other,1,EHI00044G1,EHI00044M1,1109,01109,,29992498,28486188,4498874700,4146091078,4545498,194063921,7399376,3036113602,1109977476,5%,8%,4%,27%,10%,17.90,0.16,47,NSAP19E1L1I1,1.50,ERR9880763,SAMEA14374186,ERX9425969,PRJEB51836,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Strix aluco,EHI,2023-04-02,EHI00044_G.bam,EHI00044_M_1.fq.gz,EHI00044_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,43.309,-2.013,,"43.30912,-2.01327",7.8,"Gipuzkoa, Donostia",Skin swab,292896213.0,"EHA00538,EHA01215",2,146,0.6529,0.6772,1518022933,0.9836,354832908867,19.8166,,0.428%,146,2,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0025/EHI00044_G.bam,Unknown,Strigiformes,Spain
PR01110,PRB0025,EHI00148,AAS05E2L1I1,ERR9880764,3.30,Strix aluco,G0003,Strix occidentalis,Other,1,EHI00148G1,EHI00148M1,1110,01110,,22554710,21685844,3383206500,3112529982,4153345,161868823,20547002,0,3112529982,4%,8%,5%,100%,0%,4.05,0.00,56,AAS05E2L1I1,3.20,ERR9880764,SAMEA14374030,ERX9425970,PRJEB51836,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Strix aluco,EHI,2023-04-02,EHI00148_G.bam,EHI00148_M_1.fq.gz,EHI00148_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,43.125,-2.484,,"43.12487,-2.483581",13.4,Gipuzkoa,Anal/cloacal swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0025/EHI00148_G.bam,Female,Strigiformes,Spain
PR01111,PRB0025,EHI00149,AAS14E2L1I1,ERR9880765,4.60,Strix aluco,G0003,Strix occidentalis,Other,1,EHI00149G1,EHI00149M1,1111,01111,,26415742,25594826,3962361300,3634712238,6066179,218937428,21629692,0,3634712238,3%,8%,6%,100%,0%,4.73,0.00,60,AAS14E2L1I1,2.80,ERR9880765,SAMEA14374042,ERX9425971,PRJEB51836,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Strix aluco,EHI,2023-04-02,EHI00149_G.bam,EHI00149_M_1.fq.gz,EHI00149_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,43.292,-1.931,,"43.291551,-1.931306",13.2,Gipuzkoa,Anal/cloacal swab,0.0,,0,0,0.4938,0.5247,252357440,0.9946,22458281811,19.1481,,1.124%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0025/EHI00149_G.bam,Unknown,Strigiformes,Spain
PR01112,PRB0025,EHI00151,AAS15E2L1I1,ERR9880766,4.10,Strix aluco,G0003,Strix occidentalis,Other,1,EHI00151G1,EHI00151M1,1112,01112,,30811144,29741260,4621671600,4153196429,8773927,349504215,24746780,0,4153196429,3%,10%,8%,100%,0%,1.91,0.00,62,AAS15E2L1I1,6.80,ERR9880766,SAMEA14374039,ERX9425972,PRJEB51836,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Strix aluco,EHI,2023-04-02,EHI00151_G.bam,EHI00151_M_1.fq.gz,EHI00151_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,43.292,-1.931,,"43.291551,-1.931306",4.6,Gipuzkoa,Anal/cloacal swab,0.0,,0,0,0.6073,0.6338,312182360,0.9973,40198931729,18.2125,,0.777%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0025/EHI00151_G.bam,Unknown,Strigiformes,Spain
PR01113,PRB0025,EHI00166,AAS06E2L1I1,ERR9880767,3.00,Strix aluco,G0003,Strix occidentalis,Other,1,EHI00166G1,EHI00166M1,1113,01113,,22242770,21239088,3336415500,3000981457,5199085,217864846,18738254,0,3000981457,5%,10%,7%,100%,0%,3.03,0.00,77,AAS06E2L1I1,4.30,ERR9880767,SAMEA14374031,ERX9425973,PRJEB51836,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Strix aluco,EHI,2023-04-02,EHI00166_G.bam,EHI00166_M_1.fq.gz,EHI00166_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,43.125,-2.484,,"43.12487,-2.483581",20.6,Gipuzkoa,Oral swab,0.0,,0,0,0.6313,0.6567,146737738,0.9949,8583595838,17.5646,,1.71%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0025/EHI00166_G.bam,Female,Strigiformes,Spain
PR01114,PRB0025,EHI00168,AAS13E2L1I1,ERR9880768,4.00,Strix aluco,G0003,Strix occidentalis,Other,1,EHI00168G1,EHI00168M1,1114,01114,,47253478,45299324,7088021700,6279443928,13746562,591354542,27200076,2361883336,3917560592,4%,11%,8%,62%,69%,1.81,0.00,79,AAS13E2L1I1,7.20,ERR9880768,SAMEA14374038,ERX9425974,PRJEB51836,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Strix aluco,EHI,2023-04-02,EHI00168_G.bam,EHI00168_M_1.fq.gz,EHI00168_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,43.292,-1.931,,"43.291551,-1.931306",15.8,Gipuzkoa,Anal/cloacal swab,1632809214.0,"EHA00539,EHA01216",2,167,0.7963,0.8120,1180920384,0.9995,6690789985,18.6865,,17.65%,167,2,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0025/EHI00168_G.bam,Unknown,Strigiformes,Spain
PR01115,PRB0025,EHI00170,AAS16E2L1I1,ERR9880769,3.30,Strix aluco,G0003,Strix occidentalis,Other,1,EHI00170G1,EHI00170M1,1115,01115,,27239766,26053328,4085964900,3644481231,7226814,313795888,21696208,0,3644481231,4%,11%,8%,100%,0%,3.14,0.00,81,AAS16E2L1I1,4.10,ERR9880769,SAMEA14374043,ERX9425975,PRJEB51836,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Strix aluco,EHI,2023-04-02,EHI00170_G.bam,EHI00170_M_1.fq.gz,EHI00170_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,43.292,-1.931,,"43.291551,-1.931306",36.5,Gipuzkoa,Anal/cloacal swab,0.0,,0,0,0.8228,0.8367,268143274,0.9981,1055995177,16.8060,,25.392%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0025/EHI00170_G.bam,Unknown,Strigiformes,Spain
PR01116,PRB0025,EHI00172,AAS01E2L1I1,ERR9880770,4.40,Strix aluco,G0003,Strix occidentalis,Other,1,EHI00172G1,EHI00172M1,1116,01116,,31282406,29839912,4692360900,4280156772,5782571,233009526,28180720,0,4280156772,5%,9%,5%,100%,0%,2.09,0.00,83,AAS01E2L1I1,6.20,ERR9880770,SAMEA14374027,ERX9425976,PRJEB51836,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Strix aluco,EHI,2023-04-02,EHI00172_G.bam,EHI00172_M_1.fq.gz,EHI00172_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,43.267,-1.896,,"43.26692,-1.896189",9.4,Gipuzkoa,Anal/cloacal swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0025/EHI00172_G.bam,Female,Strigiformes,Spain
PR01117,PRB0026,EHI00071,AAW13E1L1I1,ERR9762929,2.60,Psittacula echo,G0005,Psittacula krameri,Other,1,EHI00071G1,EHI00071M1,1117,01117,,56171716,53948426,8425757400,7402024139,18535992,773792436,42432556,1361641308,6040382831,4%,12%,9%,82%,4%,53.30,0.00,119,AAW13E1L1I1,1.00,ERR9762929,SAMEA14374049,ERX9310776,PRJEB51866,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Psittacula echo,EHI,2023-04-02,EHI00071_G.bam,EHI00071_M_1.fq.gz,EHI00071_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,-20.465,57.431,,"-20.46531,57.43086",22.9,"Bel Ombre, Rockfield",Faecal,57716539.0,"EHA00540,EHA01190",2,31,0.7216,0.7421,680790585,0.9997,41037101269,17.2858,,1.659%,31,2,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0026/EHI00071_G.bam,Unknown,Psittaciformes,Mauritius
PR01118,PRB0026,EHI00078,AAW11E1L1I1,ERR9762936,6.70,Psittacula echo,G0005,Psittacula krameri,Other,1,EHI00078G1,EHI00078M1,1118,01118,,19005790,17811520,2850868500,2421659162,7048121,312076223,14305550,0,2421659162,6%,15%,11%,100%,0%,30.30,0.05,126,AAW11E1L1I1,1.30,ERR9762936,SAMEA14374047,ERX9310783,PRJEB51866,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Psittacula echo,EHI,2023-04-02,EHI00078_G.bam,EHI00078_M_1.fq.gz,EHI00078_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,-20.377,57.444,,"-20.37692,57.44356",3.9,"Grand Gauges, Kanuka",Faecal,0.0,,0,0,0.8786,0.8884,226561269,0.9967,1079067029,15.6110,,20.996%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0026/EHI00078_G.bam,Unknown,Psittaciformes,Mauritius
PR01119,PRB0026,EHI00082,AAW31E1L1I1,ERR9762940,6.20,Psittacula echo,G0005,Psittacula krameri,Other,1,EHI00082G1,EHI00082M1,1119,01119,,52263306,48776130,7839495900,6509623301,20728769,967808260,27734260,2778724138,3730899163,7%,17%,12%,57%,66%,50.62,0.01,130,AAW31E1L1I1,1.00,ERR9762940,SAMEA14374062,ERX9310787,PRJEB51866,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Psittacula echo,EHI,2023-04-02,EHI00082_G.bam,EHI00082_M_1.fq.gz,EHI00082_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,-20.379,57.443,,"-20.37921,57.44251",5.8,"Grand Gauges, Nazca",Faecal,1838078270.0,"EHA00541,EHA01191",2,31,0.8855,0.8948,1389321162,0.9935,1153614026,15.8643,,120.432%,31,2,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0026/EHI00082_G.bam,Unknown,Psittaciformes,Mauritius
PR01120,PRB0026,EHI00083,AAW19E1L1I1,ERR9762941,4.00,Psittacula echo,G0005,Psittacula krameri,Other,1,EHI00083G1,EHI00083M1,1120,01120,,21745296,20461594,3261794400,2700254175,9273473,427404904,10411780,1178186966,1522067209,6%,17%,13%,56%,1%,52.23,0.00,131,AAW19E1L1I1,1.00,ERR9762941,SAMEA14374055,ERX9310788,PRJEB51866,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Psittacula echo,EHI,2023-04-02,EHI00083_G.bam,EHI00083_M_1.fq.gz,EHI00083_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,-20.380,57.447,,"-20.379608,57.447414",22.8,"Grand Gauges, Camp aviary",Faecal,6898680.0,"EHA00542,EHA01192",2,31,0.5858,0.6133,589073228,0.9995,142275348958,18.6339,,0.414%,31,2,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0026/EHI00083_G.bam,Female,Psittaciformes,Mauritius
PR01121,PRB0026,EHI00084,AAW20E1L1I1,ERR9762942,7.80,Psittacula echo,G0005,Psittacula krameri,Other,1,EHI00084G1,EHI00084M1,1121,01121,,26740470,24778872,4011070500,3297321532,10260251,521504634,17928774,675248892,2622072640,7%,18%,13%,80%,2%,16.47,0.00,132,AAW20E1L1I1,1.60,ERR9762942,SAMEA14374056,ERX9310789,PRJEB51866,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Psittacula echo,EHI,2023-04-02,EHI00084_G.bam,EHI00084_M_1.fq.gz,EHI00084_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,-20.380,57.447,,"-20.379608,57.447414",2.0,"Grand Gauges, Camp aviary",Faecal,15558436.0,"EHA00543,EHA01193",2,31,0.5593,0.5879,337589920,0.9966,97870833031,18.7221,,0.345%,31,2,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0026/EHI00084_G.bam,Unknown,Psittaciformes,Mauritius
PR01122,PRB0026,EHI00087,AAW12E1L1I1,ERR9762945,8.40,Psittacula echo,G0005,Psittacula krameri,Other,1,EHI00087G1,EHI00087M1,1122,01122,,44570706,43084522,6685605900,6042582084,11425992,476990115,37050570,736297986,5306284098,3%,10%,7%,88%,67%,35.19,0.00,135,AAW12E1L1I1,1.10,ERR9762945,SAMEA14374048,ERX9310792,PRJEB51866,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Psittacula echo,EHI,2023-04-02,EHI00087_G.bam,EHI00087_M_1.fq.gz,EHI00087_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,-20.377,57.444,,"-20.37692,57.44356",17.4,"Grand Gauges, Kanuka",Faecal,491772203.0,"EHA00544,EHA01194",2,31,0.9298,0.9356,368159241,0.9989,297520383,15.9179,,123.743%,31,2,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0026/EHI00087_G.bam,Unknown,Psittaciformes,Mauritius
PR01123,PRB0026,EHI00090,AAW14E1L1I1,ERR9762948,3.80,Psittacula echo,G0005,Psittacula krameri,Other,1,EHI00090G1,EHI00090M1,1123,01123,,17429632,16897654,2614444800,2411315900,3441418,133389624,16220704,0,2411315900,3%,8%,5%,100%,0%,35.99,0.00,138,AAW14E1L1I1,1.10,ERR9762948,SAMEA14374050,ERX9310795,PRJEB51866,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Psittacula echo,EHI,2023-04-02,EHI00090_G.bam,EHI00090_M_1.fq.gz,EHI00090_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,-20.390,57.453,,"-20.39028,57.45305",121.0,"Grand Gauges, Hebron",Faecal,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0026/EHI00090_G.bam,Unknown,Psittaciformes,Mauritius
PR01124,PRB0026,EHI00094,AAW21E1L1I1,ERR9762952,6.20,Psittacula echo,G0005,Psittacula krameri,Other,1,EHI00094G1,EHI00094M1,1124,01124,,52217916,48919326,7832687400,6553182267,21630968,921811244,17057176,4139280655,2413901612,6%,16%,12%,37%,46%,47.11,0.07,142,AAW21E1L1I1,1.10,ERR9762952,SAMEA14374057,ERX9310799,PRJEB51866,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Psittacula echo,EHI,2023-04-02,EHI00094_G.bam,EHI00094_M_1.fq.gz,EHI00094_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,-20.380,57.447,,"-20.379608,57.447414",2.4,"Grand Gauges, Camp aviary",Faecal,1884368004.0,"EHA00545,EHA01195",2,31,0.9078,0.9154,2069540023,0.9958,10061750987,16.7325,,20.568%,31,2,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0026/EHI00094_G.bam,Unknown,Psittaciformes,Mauritius
PR01125,PRB0026,EHI00096,AAW26E1L1I1,ERR9762954,4.20,Psittacula echo,G0005,Psittacula krameri,Other,1,EHI00096G1,EHI00096M1,1125,01125,,30581464,28730328,4587219600,3913510356,10221576,479910019,19603520,1080989266,2832521090,6%,15%,10%,72%,21%,27.93,0.00,144,AAW26E1L1I1,1.40,ERR9762954,SAMEA14374060,ERX9310801,PRJEB51866,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Psittacula echo,EHI,2023-04-02,EHI00096_G.bam,EHI00096_M_1.fq.gz,EHI00096_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,-20.452,57.427,,"-20.45169,57.42659",5.6,"Bel Ombre, Gondwanaland",Faecal,227882966.0,"EHA00546,EHA01196",2,31,0.5383,0.5677,540479438,0.9990,45009441143,19.4833,,1.201%,31,2,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0026/EHI00096_G.bam,Unknown,Psittaciformes,Mauritius
PR01126,PRB0026,EHI00099,AAW15E1L1I1,ERR9762957,3.20,Psittacula echo,G0005,Psittacula krameri,Other,1,EHI00099G1,EHI00099M1,1126,01126,,25279630,23841854,3791944500,3135109854,11106175,498490331,17641246,660000925,2475108929,6%,17%,13%,79%,16%,23.70,0.00,147,AAW15E1L1I1,1.10,ERR9762957,SAMEA14374051,ERX9310804,PRJEB51866,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Psittacula echo,EHI,2023-04-02,EHI00099_G.bam,EHI00099_M_1.fq.gz,EHI00099_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,-20.399,57.456,,"-20.39938,57.45643",18.5,"Grand Gauges, La meteo",Faecal,107382293.0,"EHA00547,EHA01197",2,31,0.6845,0.7071,329975702,0.9992,15277828957,17.1341,,2.16%,31,2,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0026/EHI00099_G.bam,Unknown,Psittaciformes,Mauritius
PR01127,PRB0026,EHI00109,AAW18E1L1I1,ERR9762967,3.30,Psittacula echo,G0005,Psittacula krameri,Other,1,EHI00109G1,EHI00109M1,1127,01127,,13068396,11826406,1960259400,1582807542,4874415,257194477,8675530,0,1582807542,10%,19%,13%,100%,0%,29.63,0.00,157,AAW18E1L1I1,1.30,ERR9762967,SAMEA14374054,ERX9310814,PRJEB51866,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Psittacula echo,EHI,2023-04-02,EHI00109_G.bam,EHI00109_M_1.fq.gz,EHI00109_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,-20.380,57.447,,"-20.379608,57.447414",22.2,"Grand Gauges, Camp aviary",Faecal,0.0,,0,0,0.4913,0.5222,151841527,0.9998,38445821356,18.2410,,0.395%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0026/EHI00109_G.bam,Female,Psittaciformes,Mauritius
PR01128,PRB0026,EHI00123,AAW27E1L1I1,ERR9762981,7.80,Psittacula echo,G0005,Psittacula krameri,Other,1,EHI00123G1,EHI00123M1,1128,01128,,28044498,24964658,4206674700,3480059636,7478234,311973465,22095578,0,3480059636,11%,17%,7%,100%,0%,11.80,0.03,171,AAW27E1L1I1,1.10,ERR9762981,SAMEA14374061,ERX9310828,PRJEB51866,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Psittacula echo,EHI,2023-04-02,EHI00123_G.bam,EHI00123_M_1.fq.gz,EHI00123_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,-20.378,57.446,,"-20.37847,57.44554",25.2,"Grand Gauges, Galapagos",Faecal,0.0,,0,0,0.6444,0.6692,141056369,0.9945,51449670348,16.9389,,0.274%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0026/EHI00123_G.bam,Female,Psittaciformes,Mauritius
PR01129,PRB0026,EHI00127,AAW23E1L1I1,ERR9762985,4.60,Psittacula echo,G0005,Psittacula krameri,Other,1,EHI00127G1,EHI00127M1,1129,01129,,25119894,24356468,3767984100,3449988317,5520770,224186336,1964374,3181469022,268519295,3%,8%,6%,8%,70%,24.83,0.00,176,AAW23E1L1I1,1.00,ERR9762985,SAMEA14374059,ERX9310832,PRJEB51866,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Psittacula echo,EHI,2023-04-02,EHI00127_G.bam,EHI00127_M_1.fq.gz,EHI00127_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,-20.463,57.434,,"-20.46309,57.4337",79.2,"Bel Ombre, Mollocus",Faecal,2223440425.0,"EHA00548,EHA01198",2,41,0.9491,0.9534,1590718584,0.9937,1822185843,16.5051,,87.297%,41,2,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0026/EHI00127_G.bam,Unknown,Psittaciformes,Mauritius
